Date	E0	E1	E2	E3	E4	E5	E6	E7	E8	EC	EF	Etotal	I0	I1	I2	I3	I4	I5	IC	Itotal	R0	R1	R2	R3	Rtotal	D0	D1	D2	D3	D4	Dtotal	BB	NW	U0	U1	U2	U3
2023-01-01	350	2354.423646099	100	0	50	940.211380322	0	0	0	0	0	3794.635026421	0.000000000	0	300	0	0	0	0	300.000000000	192028.204268345	21564.734842481	94648.212774977	0	308241.151885803	132167.94528921	5304.561014742	0	0	0	137472.506303949	-3494.635026421	46425.902746417	180000	0	0.0000000	940.211380322
2023-02-01	350	2364.233744625	100	0	50	940.211380322	0	0	0	0	0	3804.445124946	0.000000000	0	300	0	0	0	0	300.000000000	191628.145509452	21474.881780637	94253.845221748	0	307356.872511837	132167.94528921	5137.968469239	0	0	0	137305.913758446	-3504.445124946	42203.770793009	0	0	0.0000000	940.211380322
2023-03-01	350	2374.084718561	100	0	50	188.203983696	0	0	0	0	1500	4562.288702256	0.000000000	0	300	0	0	0	0	300.000000000	59060.974917100	21385.403106551	93861.120866657	0	174307.498890309	0.00000000	4970.697205083	0	0	0	4970.697205083	-4262.288702256	37227.325022587	0	0	132167.9452892	188.203983696
2023-04-01	350	2383.976738221	100	0	50	188.203983696	0	0	0	0	0	3072.180721917	0.000000000	0	300	0	0	0	0	300.000000000	58937.931219356	21296.297260274	93470.032863046	0	173704.261342676	0.00000000	4802.744457092	0	0	0	4802.744457092	-2772.180721917	34019.859501029	0	0	0.0000000	188.203983696
2023-05-01	350	2393.909974631	100	0	50	188.203983696	0	0	0	0	0	3082.113958326	0.000000000	0	300	0	0	0	0	300.000000000	58815.143862649	21207.562688356	93080.574392784	0	173103.280943789	0.00000000	4634.107448816	0	0	0	4634.107448816	-2782.113958326	30805.402152091	0	0	0.0000000	188.203983696
2023-06-01	350	2403.884599525	100	0	50	188.203983696	0	0	0	0	0	3092.088583220	0.000000000	0	300	0	0	0	0	300.000000000	58692.612312936	21119.197843821	92692.738666147	0	172504.548822904	0.00000000	4464.783392494	0	0	0	4464.783392494	-2792.088583220	27583.905504308	0	0	0.0000000	188.203983696
2023-07-01	350	2413.900785356	800	0	50	188.203983696	0	0	0	0	0	3802.104769052	1400.000000000	0	300	0	0	0	0	1700.000000000	58570.336037284	21031.201186138	92306.518921705	0	171908.056145127	0.00000000	4294.769489006	0	0	0	4294.769489006	-2102.104769052	25055.321960967	0	0	0.0000000	188.203983696
2023-08-01	350	2423.958705295	800	0	50	188.203983696	0	0	0	0	0	3812.162688991	1400.000000000	0	300	0	0	0	0	1700.000000000	58448.314503873	20943.571181196	91921.908426198	0	171313.794111267	0.00000000	4124.062927831	0	0	0	4124.062927831	-2112.162688991	22519.603799291	0	0	0.0000000	188.203983696
2023-09-01	350	2434.058533234	800	0	50	188.203983696	0	0	0	0	0	3822.262516930	1400.000000000	0	300	0	0	0	0	1700.000000000	58326.547181990	20856.306301275	91538.900474422	0	170721.753957686	0.00000000	3952.660886995	0	0	0	3952.660886995	-2122.262516930	19976.703169617	0	0	0.0000000	188.203983696
2023-10-01	350	2444.200443789	800	0	50	188.203983696	0	0	0	0	0	3832.404427485	1400.000000000	0	300	0	0	0	0	1700.000000000	58205.033542027	20769.405025019	91157.488389112	0	170131.926956158	0.00000000	3780.560533028	0	0	0	3780.560533028	-2132.404427485	17426.572094571	0	0	0.0000000	188.203983696
2023-11-01	350	2454.384612305	800	0	50	188.203983696	0	0	0	0	0	3842.588596000	1400.000000000	0	300	0	0	0	0	1700.000000000	58083.773055481	20682.865837415	90777.665520824	0	169544.304413720	0.00000000	3607.759020916	0	0	0	3607.759020916	-2142.588596000	14869.162468245	0	0	0.0000000	188.203983696
2023-12-01	350	2464.611214856	800	0	50	188.203983696	0	0	0	0	0	3852.815198552	1400.000000000	0	300	0	0	0	0	1700.000000000	57962.765194949	20596.687229759	90399.425247820	0	168958.877672528	0.00000000	3434.253494053	0	0	0	3434.253494053	-2152.815198552	12304.426055365	0	0	0.0000000	188.203983696
2024-01-01	350	2474.880428251	800	0	50	188.203983696	0	0	0	0	0	3863.084411947	1400.000000000	0	300	0	0	0	0	1700.000000000	57842.009434126	20510.867699635	90022.760975955	0	168375.638109716	0.00000000	3260.041084197	0	0	0	3260.041084197	-2163.084411947	9732.314490461	0	0	0.0000000	188.203983696
2024-02-01	350	2485.192430036	800	0	50	188.203983696	0	0	0	0	0	3873.396413731	1400.000000000	0	300	0	0	0	0	1700.000000000	57721.505247805	20425.405750887	89647.666138555	0	167794.577137246	0.00000000	3085.118911418	0	0	0	3085.118911418	-2173.396413731	7152.779277039	0	0	0.0000000	188.203983696
2024-03-01	350	2495.547398494	800	0	50	188.203983696	0	0	0	0	0	3883.751382190	1400.000000000	0	300	0	0	0	0	1700.000000000	57601.252111872	20340.299893591	89274.134196311	0	167215.686201774	0.00000000	2909.484084055	0	0	0	2909.484084055	-2183.751382190	4565.771786740	0	0	0.0000000	188.203983696
2024-04-01	350	2505.945512655	800	0	50	188.203983696	0	0	0	0	0	3894.149496350	1400.000000000	0	300	0	0	0	0	1700.000000000	57481.249503306	20255.548644035	88902.158637159	0	166638.956784500	0.00000000	2733.133698664	0	0	0	2733.133698664	-2194.149496350	1971.243258506	0	0	0.0000000	188.203983696
2024-05-01	350	2516.386952291	800	0	50	188.203983696	0	0	0	0	0	3904.590935986	1400.000000000	0	300	0	0	0	0	1700.000000000	57361.496900174	20171.150524684	88531.732976171	0	166064.380401030	0.00000000	2556.064839974	0	0	0	2556.064839974	-2204.590935986	-630.855202260	0	0	0.0000000	188.203983696
2024-06-01	350	2526.871897925	800	0	50	188.203983696	0	0	0	0	0	3915.075881621	1400.000000000	0	300	0	0	0	0	1700.000000000	57241.993781632	20087.104064165	88162.850755437	0	165491.948601234	0.00000000	2378.274580836	0	0	0	2378.274580836	-2215.075881621	-3240.572624538	0	0	0.0000000	188.203983696
2024-07-01	350	2537.400530833	800	0	50	188.203983696	0	0	0	0	0	3925.604514529	1400.000000000	0	300	0	0	0	0	1700.000000000	57122.739627920	20003.407797231	87795.505543956	0	164921.652969107	0.00000000	2199.759982174	0	0	0	2199.759982174	-2225.604514529	-5857.958172532	0	0	0.0000000	188.203983696
2024-08-01	350	2547.973033045	800	0	50	188.203983696	0	0	0	0	0	3936.177016741	1400.000000000	0	300	0	0	0	0	1700.000000000	57003.733920362	19920.060264742	87429.690937523	0	164353.485122627	0.00000000	2020.518092940	0	0	0	2020.518092940	-2236.177016741	-8483.061146518	0	0	0.0000000	188.203983696
2024-09-01	350	2558.589587349	800	0	50	188.203983696	0	0	0	0	0	3946.793571045	1400.000000000	0	300	0	0	0	0	1700.000000000	56884.976141361	19837.060013639	87065.400558617	0	163787.436713617	0.00000000	1840.545950062	0	0	0	1840.545950062	-2246.793571045	-11115.930983696	0	0	0.0000000	188.203983696
2024-10-01	350	2569.250377297	800	0	50	188.203983696	0	0	0	0	0	3957.454360992	1400.000000000	0	300	0	0	0	0	1700.000000000	56766.465774400	19754.405596916	86702.628056289	0	163223.499427605	0.00000000	1659.840578397	0	0	0	1659.840578397	-2257.454360992	-13756.617259035	0	0	0.0000000	188.203983696
2024-11-01	350	2579.955587202	800	0	50	188.203983696	0	0	0	0	0	3968.159570898	1400.000000000	0	300	0	0	0	0	1700.000000000	56648.202304037	19672.095573595	86341.367106055	0	162661.664983687	0.00000000	1478.398990679	0	0	0	1478.398990679	-2268.159570898	-16405.169686133	0	0	0.0000000	188.203983696
2024-12-01	350	2590.705402149	100	0	50	188.203983696	0	0	0	0	0	3278.909385844	1400.000000000	0	400	0	0	0	0	1800.000000000	56530.185215903	19590.128508705	85981.611409779	0	162101.925134388	0.00000000	1296.218187473	0	0	0	1296.218187473	-1478.909385844	-18261.638118070	0	0	0.0000000	188.203983696
2025-01-01	350	2601.500007991	100	0	50	188.203983696	0	0	0	0	0	3289.703991687	1400.000000000	0	400	0	0	0	0	1800.000000000	56412.413996703	19508.502973253	85623.354695572	0	161544.271665528	0.00000000	1113.295157124	0	0	0	1113.295157124	-1489.703991687	-20126.072548268	0	0	0.0000000	188.203983696
2025-02-01	350	2612.339591358	100	0	50	188.203983696	0	0	0	0	0	3300.543575053	1400.000000000	0	400	0	0	0	0	1800.000000000	56294.888134210	19427.217544197	85266.590717674	0	160988.696396081	0.00000000	929.626875706	0	0	0	929.626875706	-1500.543575053	-21998.523111350	0	0	0.0000000	188.203983696
2025-03-01	350	2623.224339655	100	0	50	188.203983696	0	0	0	0	0	3311.428323351	1400.000000000	0	400	0	0	0	0	1800.000000000	56177.607117264	19346.270804430	84911.313256350	0	160435.191178044	0.00000000	745.210306975	0	0	0	745.210306975	-1511.428323351	-23879.040084006	0	0	0.0000000	188.203983696
2025-04-01	350	2634.154441070	100	0	50	188.203983696	0	0	0	0	0	3322.358424766	1400.000000000	0	400	0	0	0	0	1800.000000000	56060.570435770	19265.661342745	84557.516117782	0	159883.747896296	0.00000000	560.042402315	0	0	0	560.042402315	-1522.358424766	-25767.673885860	0	0	0.0000000	188.203983696
2025-05-01	350	2645.130084575	100	0	50	188.203983696	0	0	0	0	0	3333.334068270	1400.000000000	0	400	0	0	0	0	1800.000000000	55943.777580695	19185.387753817	84205.193133958	0	159334.358468470	0.00000000	374.120100690	0	0	0	374.120100690	-1533.334068270	-27664.475080332	0	0	0.0000000	188.203983696
2025-06-01	350	2656.151459927	100	0	50	188.203983696	0	0	0	0	0	3344.355443623	1400.000000000	0	400	0	0	0	0	1800.000000000	55827.228044069	19105.448638176	83854.338162566	0	158787.014844811	0.00000000	187.440328595	0	0	0	187.440328595	-1544.355443623	-29569.494375518	0	0	0.0000000	188.203983696
2025-07-01	350	2667.218757677	100	0	50	188.203983696	0	0	0	0	0	3355.422741372	1400.000000000	0	400	0	0	0	0	1800.000000000	55710.921318977	19025.842602183	83504.945086889	0	158241.709008049	0.00000000	0.000000000	0	0	0	0.000000000	-1555.422741372	-31482.782625058	0	0	0.0000000	188.203983696
2025-08-01	350	2678.332169167	100	0	50	0.000000000	0	0	0	0	0	3178.332169167	1400.000000000	0	400	0	0	0	0	1800.000000000	55594.856899562	18946.568258008	83157.007815694	0	157698.432973264	0.00000000	0.000000000	0	0	0	0.000000000	-1378.332169167	-33404.390829010	0	0	0.0000000	0.000000000
2025-09-01	350	2689.491886539	100	0	50	0.000000000	0	0	0	0	0	3189.491886539	1400.000000000	0	400	0	0	0	0	1800.000000000	55479.034281022	18867.624223599	82810.520283128	0	157157.178787749	0.00000000	0.000000000	0	0	0	0.000000000	-1389.491886539	-35335.136901064	0	0	0.0000000	0.000000000
2025-10-01	350	2700.698102733	100	0	50	0.000000000	0	0	0	0	0	3200.698102733	1400.000000000	0	400	0	0	0	0	1800.000000000	55363.452959603	18789.009122667	82465.476448615	0	156617.938530886	0.00000000	0.000000000	0	0	0	0.000000000	-1400.698102733	-37275.075260660	0	0	0.0000000	0.000000000
2025-11-01	350	2711.951011494	100	0	50	0.000000000	0	0	0	0	0	3211.951011494	1400.000000000	0	400	0	0	0	0	1800.000000000	55248.112432604	18710.721584656	82121.870296746	0	156080.704314006	0.00000000	0.000000000	0	0	0	0.000000000	-1411.951011494	-39224.260489033	0	0	0.0000000	0.000000000
2025-12-01	350	2723.250807375	100	0	50	0.000000000	0	0	0	0	0	3223.250807375	1400.000000000	0	400	0	0	0	0	1800.000000000	55133.012198369	18632.760244720	81779.695837176	0	155545.468280266	0.00000000	0.000000000	0	0	0	0.000000000	-1423.250807375	-41182.747330149	0	0	0.0000000	0.000000000
2026-01-01	350	2734.597685739	100	0	50	0.000000000	0	0	0	0	0	3234.597685739	1400.000000000	0	400	0	0	0	0	1800.000000000	55018.151756289	18555.123743701	81438.947104521	0	155012.222604511	0.00000000	0.000000000	0	0	0	0.000000000	-1434.597685739	-43150.590691643	0	0	0.0000000	0.000000000
2026-02-01	350	2745.991842763	100	0	50	0.000000000	0	0	0	0	0	3245.991842763	1400.000000000	0	400	0	0	0	0	1800.000000000	54903.530606797	18477.810728102	81099.618158253	0	154480.959493151	0.00000000	0.000000000	0	0	0	0.000000000	-1445.991842763	-45127.845645766	0	0	0.0000000	0.000000000
2026-03-01	350	2757.433475441	100	0	50	0.000000000	0	0	0	0	0	3257.433475441	1400.000000000	0	400	0	0	0	0	1800.000000000	54789.148251366	18400.819850068	80761.703082593	0	153951.671184027	0.00000000	0.000000000	0	0	0	0.000000000	-1457.433475441	-47114.567430331	0	0	0.0000000	0.000000000
2026-04-01	350	2768.922781589	100	0	50	0.000000000	0	0	0	0	0	3268.922781589	1400.000000000	0	400	0	0	0	0	1800.000000000	54675.004192509	18324.149767360	80425.195986416	0	153424.349946284	0.00000000	0.000000000	0	0	0	0.000000000	-1468.922781589	-49110.811449663	0	0	0.0000000	0.000000000
2026-05-01	350	2780.459959846	100	0	50	0.000000000	0	0	0	0	0	3280.459959846	1400.000000000	0	400	0	0	0	0	1800.000000000	54561.097933775	18247.799143329	80090.091003139	0	152898.988080242	0.00000000	0.000000000	0	0	0	0.000000000	-1480.459959846	-51116.633275550	0	0	0.0000000	0.000000000
2026-06-01	350	2792.045209678	100	0	50	0.000000000	0	0	0	0	0	3292.045209678	1400.000000000	0	400	0	0	0	0	1800.000000000	54447.428979746	18171.766646898	79756.382290626	0	152375.577917270	0.00000000	0.000000000	0	0	0	0.000000000	-1492.045209678	-53132.088648201	0	0	0.0000000	0.000000000
2026-07-01	350	2803.678731385	100	0	50	0.000000000	0	0	0	0	0	3303.678731385	1400.000000000	0	400	0	0	0	0	1800.000000000	54333.996836038	18096.050952536	79424.064031082	0	151854.111819656	0.00000000	0.000000000	0	0	0	0.000000000	-1503.678731385	-55157.233477201	0	0	0.0000000	0.000000000
2026-08-01	350	2815.360726099	100	0	50	0.000000000	0	0	0	0	0	3315.360726099	1400.000000000	0	400	0	0	0	0	1800.000000000	54220.801009296	18020.650740234	79093.130430952	0	151334.582180482	0.00000000	0.000000000	0	0	0	0.000000000	-1515.360726099	-57192.123842474	0	0	0.0000000	0.000000000
2026-09-01	350	2827.091395792	100	0	50	0.000000000	0	0	0	0	0	3327.091395792	1400.000000000	0	400	0	0	0	0	1800.000000000	54107.841007194	17945.564695483	78763.575720823	0	150816.981423500	0.00000000	0.000000000	0	0	0	0.000000000	-1527.091395792	-59236.815995248	0	0	0.0000000	0.000000000
2026-10-01	350	2838.870943274	100	0	50	0.000000000	0	0	0	0	0	3338.870943274	1400.000000000	0	400	0	0	0	0	1800.000000000	53995.116338429	17870.791509252	78435.394155320	0	150301.302003000	0.00000000	0.000000000	0	0	0	0.000000000	-1538.870943274	-61291.366359021	0	0	0.0000000	0.000000000
2026-11-01	350	2850.699572204	100	0	50	0.000000000	0	0	0	0	0	3350.699572204	1400.000000000	0	400	0	0	0	0	1800.000000000	53882.626512724	17796.329877963	78108.580013006	0	149787.536403693	0.00000000	0.000000000	0	0	0	0.000000000	-1550.699572204	-63355.831530533	0	0	0.0000000	0.000000000
2026-12-01	350	2862.577487088	100	0	50	0.000000000	0	0	0	0	0	3362.577487088	1400.000000000	0	400	0	0	0	0	1800.000000000	53770.371040822	17722.178503472	77783.127596285	0	149275.677140579	0.00000000	0.000000000	0	0	0	0.000000000	-1562.577487088	-65430.268280735	0	0	0.0000000	0.000000000
2027-01-01	350	2874.504893285	100	0	50	0.000000000	0	0	0	0	0	3374.504893285	1400.000000000	0	400	0	0	0	0	1800.000000000	53658.349434487	17648.336093041	77459.031231300	0	148765.716758828	0.00000000	0.000000000	0	0	0	0.000000000	-1574.504893285	-67514.733555771	0	0	0.0000000	0.000000000
2027-02-01	350	2886.481997007	100	0	50	0.000000000	0	0	0	0	0	3386.481997007	1400.000000000	0	400	0	0	0	0	1800.000000000	53546.561206499	17574.801359320	77136.285267837	0	148257.647833655	0.00000000	0.000000000	0	0	0	0.000000000	-1586.481997007	-69609.284477951	0	0	0.0000000	0.000000000
2027-03-01	350	2898.509005328	100	0	50	0.000000000	0	0	0	0	0	3398.509005328	1400.000000000	0	400	0	0	0	0	1800.000000000	53435.005870652	17501.573020322	76814.884079221	0	147751.462970195	0.00000000	0.000000000	0	0	0	0.000000000	-1598.509005328	-71713.978346738	0	0	0.0000000	0.000000000
2027-04-01	350	2910.586126183	100	0	50	0.000000000	0	0	0	0	0	3410.586126183	1400.000000000	0	400	0	0	0	0	1800.000000000	53323.682941755	17428.649799404	76494.822062224	0	147247.154803383	0.00000000	0.000000000	0	0	0	0.000000000	-1610.586126183	-73828.872639733	0	0	0.0000000	0.000000000
2027-05-01	350	2922.713568376	100	0	50	0.000000000	0	0	0	0	0	3422.713568376	1400.000000000	0	400	0	0	0	0	1800.000000000	53212.591935626	17356.030425240	76176.093636965	0	146744.715997831	0.00000000	0.000000000	0	0	0	0.000000000	-1622.713568376	-75954.025013661	0	0	0.0000000	0.000000000
2027-06-01	350	2934.891541577	100	0	50	0.000000000	0	0	0	0	0	3434.891541577	1400.000000000	0	400	0	0	0	0	1800.000000000	53101.732369093	17283.713631802	75858.693246811	0	146244.139247706	0.00000000	0.000000000	0	0	0	0.000000000	-1634.891541577	-78089.493305363	0	0	0.0000000	0.000000000
2027-07-01	350	2947.120256334	100	0	50	0.000000000	0	0	0	0	0	3447.120256334	1400.000000000	0	400	0	0	0	0	1800.000000000	52991.103759991	17211.698158336	75542.615358282	0	145745.417276609	0.00000000	0.000000000	0	0	0	0.000000000	-1647.120256334	-80235.335532793	0	0	0.0000000	0.000000000
2027-08-01	350	2959.399924068	100	0	50	0.000000000	0	0	0	0	0	3459.399924068	1400.000000000	0	400	0	0	0	0	1800.000000000	52880.705627158	17139.982749343	75227.854460956	0	145248.542837457	0.00000000	0.000000000	0	0	0	0.000000000	-1659.399924068	-82391.609896014	0	0	0.0000000	0.000000000
2027-09-01	350	2971.730757085	100	0	50	0.000000000	0	0	0	0	0	3471.730757085	1400.000000000	0	400	0	0	0	0	1800.000000000	52770.537490434	17068.566154554	74914.405067369	0	144753.508712357	0.00000000	0.000000000	0	0	0	0.000000000	-1671.730757085	-84558.374778199	0	0	0.0000000	0.000000000
2027-10-01	350	2984.112968573	100	0	50	0.000000000	0	0	0	0	0	3484.112968573	1400.000000000	0	400	0	0	0	0	1800.000000000	52660.598870663	16997.447128910	74602.261712921	0	144260.307712494	0.00000000	0.000000000	0	0	0	0.000000000	-1684.112968573	-86735.688746635	0	0	0.0000000	0.000000000
2027-11-01	350	2996.546772609	100	0	50	0.000000000	0	0	0	0	0	3496.546772609	1400.000000000	0	400	0	0	0	0	1800.000000000	52550.889289682	16926.624432540	74291.418955784	0	143768.932678006	0.00000000	0.000000000	0	0	0	0.000000000	-1696.546772609	-88923.610553732	0	0	0.0000000	0.000000000
2027-12-01	350	3009.032384161	100	0	50	0.000000000	0	0	0	0	0	3509.032384161	1400.000000000	0	400	0	0	0	0	1800.000000000	52441.408270329	16856.096830737	73981.871376802	0	143279.376477868	0.00000000	0.000000000	0	0	0	0.000000000	-1709.032384161	-91122.199138032	0	0	0.0000000	0.000000000
2028-01-01	350	3021.570019095	100	0	50	0.000000000	0	0	0	0	0	3521.570019095	1400.000000000	0	400	0	0	0	0	1800.000000000	52332.155336432	16785.863093943	73673.613579399	0	142791.632009773	0.00000000	0.000000000	0	0	0	0.000000000	-1721.570019095	-93331.513625222	0	0	0.0000000	0.000000000
2028-02-01	350	3034.159894175	100	0	50	0.000000000	0	0	0	0	0	3534.159894175	1400.000000000	0	400	0	0	0	0	1800.000000000	52223.130012815	16715.921997718	73366.640189484	0	142305.692200017	0.00000000	0.000000000	0	0	0	0.000000000	-1734.159894175	-95551.613329154	0	0	0.0000000	0.000000000
2028-03-01	350	3046.802227067	100	0	50	0.000000000	0	0	0	0	0	3546.802227067	1400.000000000	0	400	0	0	0	0	1800.000000000	52114.331825288	16646.272322727	73060.945855362	0	141821.550003377	0.00000000	0.000000000	0	0	0	0.000000000	-1746.802227067	-97782.557752861	0	0	0.0000000	0.000000000
2028-04-01	350	3059.497236347	100	0	50	0.000000000	0	0	0	0	0	3559.497236347	1400.000000000	0	400	0	0	0	0	1800.000000000	52005.760300652	16576.912854716	72756.525247631	0	141339.198402999	0.00000000	0.000000000	0	0	0	0.000000000	-1759.497236347	-100024.406589586	0	0	0.0000000	0.000000000
2028-05-01	350	3072.245141498	100	0	50	0.000000000	0	0	0	0	0	3572.245141498	1400.000000000	0	400	0	0	0	0	1800.000000000	51897.414966692	16507.842384488	72453.373059099	0	140858.630410279	0.00000000	0.000000000	0	0	0	0.000000000	-1772.245141498	-102277.219723804	0	0	0.0000000	0.000000000
2028-06-01	350	3085.046162921	100	0	50	0.000000000	0	0	0	0	0	3585.046162921	1400.000000000	0	400	0	0	0	0	1800.000000000	51789.295352178	16439.059707886	72151.484004686	0	140379.839064750	0.00000000	0.000000000	0	0	0	0.000000000	-1785.046162921	-104541.057232254	0	0	0.0000000	0.000000000
2028-07-01	350	3097.900521933	100	0	50	0.000000000	0	0	0	0	0	3597.900521933	1400.000000000	0	400	0	0	0	0	1800.000000000	51681.400986861	16370.563625770	71850.852821333	0	139902.817433964	0.00000000	0.000000000	0	0	0	0.000000000	-1797.900521933	-106815.979384973	0	0	0.0000000	0.000000000
2028-08-01	350	3110.808440775	100	0	50	0.000000000	0	0	0	0	0	3610.808440775	1400.000000000	0	400	0	0	0	0	1800.000000000	51573.731401472	16302.352943996	71551.474267911	0	139427.558613379	0.00000000	0.000000000	0	0	0	0.000000000	-1810.808440775	-109102.046646334	0	0	0.0000000	0.000000000
2028-09-01	350	3123.770142611	100	0	50	0.000000000	0	0	0	0	0	3623.770142611	1400.000000000	0	400	0	0	0	0	1800.000000000	51466.286127719	16234.426473396	71253.343125128	0	138954.055726243	0.00000000	0.000000000	0	0	0	0.000000000	-1823.770142611	-111399.319676081	0	0	0.0000000	0.000000000
2028-10-01	350	3136.785851539	100	0	50	0.000000000	0	0	0	0	0	3636.785851539	1400.000000000	0	400	0	0	0	0	1800.000000000	51359.064698286	16166.783029757	70956.454195440	0	138482.301923483	0.00000000	0.000000000	0	0	0	0.000000000	-1836.785851539	-113707.859330380	0	0	0.0000000	0.000000000
2028-11-01	350	3149.855792587	100	0	50	0.000000000	0	0	0	0	0	3649.855792587	1400.000000000	0	400	0	0	0	0	1800.000000000	51252.066646831	16099.421433799	70660.802302959	0	138012.290383590	0.00000000	0.000000000	0	0	0	0.000000000	-1849.855792587	-116027.726662860	0	0	0.0000000	0.000000000
2028-12-01	350	3162.980191723	100	0	50	0.000000000	0	0	0	0	0	3662.980191723	1400.000000000	0	400	0	0	0	0	1800.000000000	51145.291507984	16032.340511158	70366.382293363	0	137544.014312506	0.00000000	0.000000000	0	0	0	0.000000000	-1862.980191723	-118358.982925667	0	0	0.0000000	0.000000000
2029-01-01	350	3176.159275855	100	0	50	0.000000000	0	0	0	0	0	3676.159275855	1400.000000000	0	400	0	0	0	0	1800.000000000	51038.738817342	15965.539092362	70073.189033808	0	137077.466943512	0.00000000	0.000000000	0	0	0	0.000000000	-1876.159275855	-120701.689570515	0	0	0.0000000	0.000000000
2029-02-01	350	3189.393272838	100	0	50	0.000000000	0	0	0	0	0	3689.393272838	1400.000000000	0	400	0	0	0	0	1800.000000000	50932.408111473	15899.016012810	69781.217412833	0	136612.641537117	0.00000000	0.000000000	0	0	0	0.000000000	-1889.393272838	-123055.908249748	0	0	0.0000000	0.000000000
2029-03-01	350	3202.682411474	100	0	50	0.000000000	0	0	0	0	0	3702.682411474	1400.000000000	0	400	0	0	0	0	1800.000000000	50826.298927907	15832.770112757	69490.462340280	0	136149.531380944	0.00000000	0.000000000	0	0	0	0.000000000	-1902.682411474	-125421.700817395	0	0	0.0000000	0.000000000
2029-04-01	350	3216.026921522	100	0	50	0.000000000	0	0	0	0	0	3716.026921522	1400.000000000	0	400	0	0	0	0	1800.000000000	50720.410805141	15766.800237287	69200.918747196	0	135688.129789623	0.00000000	0.000000000	0	0	0	0.000000000	-1916.026921522	-127799.129330238	0	0	0.0000000	0.000000000
2029-05-01	350	3229.427033695	100	0	50	0.000000000	0	0	0	0	0	3729.427033695	1400.000000000	0	400	0	0	0	0	1800.000000000	50614.743282630	15701.105236299	68912.581585749	0	135228.430104677	0.00000000	0.000000000	0	0	0	0.000000000	-1929.427033695	-130188.256048879	0	0	0.0000000	0.000000000
2029-06-01	350	3242.882979669	100	0	50	0.000000000	0	0	0	0	0	3742.882979669	1400.000000000	0	400	0	0	0	0	1800.000000000	50509.295900791	15635.683964481	68625.445829142	0	134770.425694413	0.00000000	0.000000000	0	0	0	0.000000000	-1942.882979669	-132589.143438813	0	0	0.0000000	0.000000000
2029-07-01	350	3256.394992084	100	0	50	0.000000000	0	0	0	0	0	3756.394992084	1400.000000000	0	400	0	0	0	0	1800.000000000	50404.068200998	15570.535281295	68339.506471520	0	134314.109953813	0.00000000	0.000000000	0	0	0	0.000000000	-1956.394992084	-135001.854171497	0	0	0.0000000	0.000000000
2029-08-01	350	3269.963304551	100	0	50	0.000000000	0	0	0	0	0	3769.963304551	1400.000000000	0	400	0	0	0	0	1800.000000000	50299.059725579	15505.658050957	68054.758527889	0	133859.476304424	0.00000000	0.000000000	0	0	0	0.000000000	-1969.963304551	-137426.451125437	0	0	0.0000000	0.000000000
2029-09-01	350	3283.588151654	100	0	50	0.000000000	0	0	0	0	0	3783.588151654	1400.000000000	0	400	0	0	0	0	1800.000000000	50194.270017817	15441.051142411	67771.197034023	0	133406.518194251	0.00000000	0.000000000	0	0	0	0.000000000	-1983.588151654	-139862.997387264	0	0	0.0000000	0.000000000
2029-10-01	350	3297.269768952	100	0	50	0.000000000	0	0	0	0	0	3797.269768952	1400.000000000	0	400	0	0	0	0	1800.000000000	50089.698621947	15376.713429317	67488.817046381	0	132955.229097645	0.00000000	0.000000000	0	0	0	0.000000000	-1997.269768952	-142311.556252822	0	0	0.0000000	0.000000000
2029-11-01	350	3311.008392989	100	0	50	0.000000000	0	0	0	0	0	3811.008392989	1400.000000000	0	400	0	0	0	0	1800.000000000	49985.345083151	15312.643790029	67207.613642021	0	132505.602515201	0.00000000	0.000000000	0	0	0	0.000000000	-2011.008392989	-144772.191228256	0	0	0.0000000	0.000000000
2029-12-01	350	3324.804261294	100	0	50	0.000000000	0	0	0	0	0	3824.804261294	1400.000000000	0	400	0	0	0	0	1800.000000000	49881.208947561	15248.841107570	66927.581918513	0	132057.631973644	0.00000000	0.000000000	0	0	0	0.000000000	-2024.804261294	-147244.966031106	0	0	0.0000000	0.000000000
2030-01-01	350	3338.657612382	100	0	50	0.000000000	0	0	0	0	0	3838.657612382	1400.000000000	0	400	0	0	0	0	1800.000000000	49777.289762254	15185.304269622	66648.716993852	0	131611.311025728	0.00000000	0.000000000	0	0	0	0.000000000	-2038.657612382	-149729.944591405	0	0	0.0000000	0.000000000
2030-02-01	350	3352.568685767	100	0	50	0.000000000	0	0	0	0	0	3852.568685767	1400.000000000	0	400	0	0	0	0	1800.000000000	49673.587075249	15122.032168499	66371.014006378	0	131166.633250126	0.00000000	0.000000000	0	0	0	0.000000000	-2052.568685767	-152227.191052774	0	0	0.0000000	0.000000000
2030-03-01	350	3366.537721958	100	0	50	0.000000000	0	0	0	0	0	3866.537721958	1400.000000000	0	400	0	0	0	0	1800.000000000	49570.100435509	15059.023701130	66094.468114684	0	130723.592251323	0.00000000	0.000000000	0	0	0	0.000000000	-2066.537721958	-154736.769773534	0	0	0.0000000	0.000000000
2030-04-01	350	3380.564962466	100	0	50	0.000000000	0	0	0	0	0	3880.564962466	1400.000000000	0	400	0	0	0	0	1800.000000000	49466.829392935	14996.277769042	65819.074497540	0	130282.181659517	0.00000000	0.000000000	0	0	0	0.000000000	-2080.564962466	-157258.745327807	0	0	0.0000000	0.000000000
